email_text,url,label
"Hi Emily Brown, We received your request and will respond within 1 hours. security tip settings request",https://www.account-portal.com/account,safe
Action required: confirm your billing information. Dear John Taylor — please secure your account within 24 hours. action required payment details account update review,https://account-alerts.top/payment-confirm,phishing
"Dear Chris Anderson, Account notice: changes to your settings were successful. subscription meeting statement",https://www.service-portal.org/news,safe
"Hello Jessica Smith, Your statement is available in your dashboard. settings statement meeting information",https://company.com/support,safe
"Hello John Johnson, Security tip: review your login activity in the dashboard. information dashboard notification settings",https://secure-mail.example/dashboard,safe
"Hi Chris Martin, Reminder: your appointment is scheduled for 18 Jul. request security tip appointment reminder",https://www.secure-mail.example/help/article,safe
"Limited time offer! Update your account to claim reward. Dear John Harris, please secure your account ASAP. billing confirm payment payment details confirm identity charge invoice",http://account-update.trusted-notice.co/auth,phishing
"Hello Emily Harris, Account notice: changes to your settings were successful. appointment login activity",https://www.cloud-service.net/account,safe
"Dear David Brown, Your statement is available in your dashboard. respond settings",https://cloud-service.net/support,safe
"Dear Sarah Taylor, Security tip: review your login activity in the dashboard. request reminder",https://www.account-portal.com/account,safe
"Hi John Thomas, Reminder: your appointment is scheduled for 6 Dec. notification settings",https://www.cloud-service.net/news,safe
"Dear Daniel Brown, Reminder: your appointment is scheduled for 6 Sep. respond reminder information",https://example.com/calendar,safe
"Hello David Martin, We received your request and will respond within 5 hours. preferences meeting statement dashboard",https://account-portal.com/dashboard,safe
"Hi Sophia Smith, Security tip: review your login activity in the dashboard. dashboard login activity request",https://example.com/calendar,safe
"Hello Maria Taylor, Hi Maria Taylor, here are your recent updates. dashboard preferences notification information",https://secure-mail.example/invoices,safe
"Dear Chris Martin, Reminder: your appointment is scheduled for 13 Oct. login activity information reminder subscription",https://secure-mail.example/calendar,safe
"Dear Emily Anderson, Security tip: review your login activity in the dashboard. reminder appointment preferences notification",https://secure-mail.example/support,safe
"Hi Chris Smith, Hi Chris Smith, here are your recent updates. preferences request appointment dashboard",https://www.example.com/news,safe
We detected unusual activity. Confirm your identity immediately. Hi David Martin — please confirm immediately. claim secure update action required download account update,http://account-update.account-alerts.top/auth,phishing
"Hi Michael Smith, Reminder: your appointment is scheduled for 1 Dec. statement request subscription login activity",https://www.secure-mail.example/account,safe
"Dear Maria Johnson, Security tip: review your login activity in the dashboard. meeting notification request",https://service-portal.org/dashboard,safe
"Dear Chris Taylor, Hi Chris Taylor, here are your recent updates. appointment notification subscription updates",https://www.newsletter.example.org/news,safe
"Dear Emily Smith, Thank you for your subscription. You can manage preferences anytime. meeting request notification",https://secure-mail.example/invoices,safe
"Dear Chris White, Reminder: your appointment is scheduled for 2 Mar. information appointment",https://www.newsletter.example.org/account,safe
"Hello Maria Harris, Account notice: changes to your settings were successful. security tip dashboard",https://service-portal.org/invoices,safe
"Urgent: verify your login to prevent account lock. Dear Sophia White, please verify immediately. password reset unusual activity locked immediately",http://secure-login.trusted-notice.co/login,phishing
"Hello Michael Taylor, Thank you for your subscription. You can manage preferences anytime. dashboard request notification updates",https://secure-mail.example/dashboard,safe
"Hello Sarah Harris, Thank you for your subscription. You can manage preferences anytime. meeting reminder",https://service-portal.org/dashboard,safe
"Hi John Smith, Hi John Smith, here are your recent updates. login activity statement meeting preferences",https://www.company.com/help/article,safe
"Hi Jessica Taylor, We received your request and will respond within 4 hours. security tip respond",https://company.com/invoices,safe
"Dear John Smith, Meeting reminder: Tomorrow at 8:45. statement notification request",https://www.company.com/news,safe
Please verify your payment details to avoid service disruption. Account team: Jessica Jackson — please update now. confirm support helpdesk,http://rapid-reward.club/download/secure-update,phishing
"Dear Chris Johnson, Meeting reminder: Tomorrow at 9:45. preferences information",https://account-portal.com/invoices,safe
"Hi Daniel Harris, Reminder: your appointment is scheduled for 9 Jan. subscription reminder appointment",https://www.account-portal.com/help/article,safe
"Hi Sophia Brown, Thank you for your subscription. You can manage preferences anytime. subscription updates statement notification",https://www.example.com/help/article,safe
"Dear Sarah Anderson, Thank you for your subscription. You can manage preferences anytime. statement settings",https://cloud-service.net/dashboard,safe
"Hi Maria Smith, Account notice: changes to your settings were successful. updates request preferences",https://newsletter.example.org/calendar,safe
"Hello Daniel Jackson, Reminder: your appointment is scheduled for 19 Feb. appointment reminder meeting settings",https://account-portal.com/invoices,safe
"Action required: confirm your billing information. Account team: John Martin, please confirm immediately. account update payment details invoice password reset confirm",https://support.verify-now.xyz/ticket,phishing
"Dear Daniel Martin, Meeting reminder: Tomorrow at 18:30. updates appointment reminder security tip",https://newsletter.example.org/invoices,safe
"Dear Chris Anderson, Your statement is available in your dashboard. settings statement subscription login activity",https://example.com/calendar,safe
"Dear Sophia Brown, Account notice: changes to your settings were successful. reminder meeting notification",https://company.com/invoices,safe
"Security alert: your password may have been compromised. Account team: John Martin, please confirm immediately. invoice confirm identity review payment details immediately",https://account-alerts.top/redirect?to=/security,phishing
"Hi Sophia Harris, Account notice: changes to your settings were successful. notification request information updates",https://newsletter.example.org/calendar,safe
"Dear Chris Anderson, Security tip: review your login activity in the dashboard. statement information",https://www.example.com/help/article,safe
"Dear Jessica Smith, Security tip: review your login activity in the dashboard. information preferences",https://example.com/calendar,safe
"Hello Daniel Jackson, Your statement is available in your dashboard. appointment notification login activity",https://newsletter.example.org/support,safe
"Hi Michael White, Meeting reminder: Tomorrow at 17:45. updates subscription appointment meeting",https://secure-mail.example/calendar,safe
"Hello Chris White, Meeting reminder: Tomorrow at 16:15. statement meeting request preferences",https://example.com/invoices,safe
"Dear Maria Brown, Account notice: changes to your settings were successful. security tip preferences request",https://www.newsletter.example.org/account,safe
"Hi Emily Jackson, Reminder: your appointment is scheduled for 13 Dec. appointment preferences",https://www.newsletter.example.org/help/article,safe
"Hi Jessica Johnson, We received your request and will respond within 1 hours. appointment security tip",https://company.com/dashboard,safe
"Dear Emily Smith, Hi Emily Smith, here are your recent updates. request settings respond dashboard",https://cloud-service.net/calendar,safe
"Hello Sophia Thomas, Hi Sophia Thomas, here are your recent updates. updates respond appointment notification",https://www.company.com/news,safe
Urgent: verify your login to prevent account lock. Dear Sophia Harris: please review now. invoice suspended confirm payment payment details billing charge,https://secure-verify.org/reset-password,phishing
"Hi Chris Harris, Account notice: changes to your settings were successful. security tip notification reminder",https://www.service-portal.org/news,safe
"Dear Chris Jackson, Reminder: your appointment is scheduled for 3 Jan. security tip updates",https://account-portal.com/invoices,safe
Action required: confirm your billing information. Account team: Chris Jackson: please secure your account within 24 hours. password reset credentials verify,http://helpdesk.trusted-notice.co/verify,phishing
"Hi David Harris, Security tip: review your login activity in the dashboard. security tip appointment",https://www.secure-mail.example/help/article,safe
"Hi Sophia Brown, Account notice: changes to your settings were successful. security tip preferences respond",https://cloud-service.net/invoices,safe
"Hello Sophia Brown, Thank you for your subscription. You can manage preferences anytime. statement appointment subscription",https://account-portal.com/support,safe
"Limited time offer! Update your account to claim reward. Account team: Emily Johnson, please confirm now. confirm reward invoice receipt",https://secure-verify.org/verify-account,phishing
"Dear Daniel White, Hi Daniel White, here are your recent updates. reminder subscription",https://newsletter.example.org/invoices,safe
Limited time offer! Update your account to claim reward. Account team: Daniel Jackson: please review today. helpdesk payment details support,http://verify-now.xyz/download/secure-update,phishing
"Dear Daniel Jackson, Your statement is available in your dashboard. appointment login activity",https://secure-mail.example/support,safe
We noticed a sign-in attempt from a new device. Verify now. Hi David Brown — please review within 24 hours. ticket payment details helpdesk security alert confirm customer service,https://billing-confirmation.com/reset-password,phishing
"Hello Sophia Brown, Your statement is available in your dashboard. subscription appointment",https://example.com/dashboard,safe
"Hi Jessica Taylor, Thank you for your subscription. You can manage preferences anytime. reminder statement respond",https://secure-mail.example/calendar,safe
Your invoice is ready. Review and confirm payment. Account team: Chris Taylor — please secure your account ASAP. limited time credentials unusual activity verify sign-in,https://account-alerts.top/redirect?to=/security,phishing
"Dear Daniel Taylor, Thank you for your subscription. You can manage preferences anytime. request settings",https://cloud-service.net/invoices,safe
"Dear John Brown, Hi John Brown, here are your recent updates. preferences respond",https://newsletter.example.org/invoices,safe
"Hello Sophia White, Hi Sophia White, here are your recent updates. request notification reminder appointment",https://www.secure-mail.example/help/article,safe
"Please verify your payment details to avoid service disruption. Dear Sophia Smith, please secure your account today. payment details download claim secure update redirect review immediately",http://secure-payments.billing-confirmation.com/billing,phishing
"We noticed a sign-in attempt from a new device. Verify now. Hello Maria Harris, please review now. support confirm compromised unusual activity helpdesk customer service",http://secure-payments.net/download/secure-update,phishing
"Dear Chris Johnson, Reminder: your appointment is scheduled for 11 Dec. dashboard reminder",https://www.account-portal.com/account,safe
"Hello Michael Jackson, Account notice: changes to your settings were successful. statement subscription appointment",https://account-portal.com/support,safe
"Hello Michael Martin, Security tip: review your login activity in the dashboard. statement settings meeting security tip",https://www.service-portal.org/account,safe
"Hello Sarah Martin, Thank you for your subscription. You can manage preferences anytime. login activity reminder preferences updates",https://example.com/dashboard,safe
"Hello Daniel Martin, Your statement is available in your dashboard. respond reminder settings",https://www.service-portal.org/account,safe
"Dear Emily Johnson, Meeting reminder: Tomorrow at 8:00. meeting login activity preferences",https://secure-mail.example/dashboard,safe
"Hello John Smith, Hi John Smith, here are your recent updates. reminder dashboard notification settings",https://www.company.com/account,safe
"Dear Maria Anderson, Meeting reminder: Tomorrow at 14:30. statement meeting notification",https://newsletter.example.org/invoices,safe
"Your invoice is ready. Review and confirm payment. Hi Michael Jackson, please verify within 24 hours. download review immediately secure update",https://rapid-reward.club/invoice/confirm,phishing
"Dear Daniel Martin, Reminder: your appointment is scheduled for 13 Mar. statement respond login activity updates",https://www.cloud-service.net/news,safe
"Dear John Johnson, Account notice: changes to your settings were successful. information dashboard meeting",https://example.com/calendar,safe
"We noticed a sign-in attempt from a new device. Verify now. Account team: Sophia Taylor, please confirm immediately. claim download secure update redirect reward review immediately",http://helpdesk.support-center.icu/verify,phishing
"Hello John White, Your statement is available in your dashboard. appointment login activity",https://service-portal.org/invoices,safe
"Dear Maria Taylor, Your statement is available in your dashboard. reminder preferences appointment",https://account-portal.com/dashboard,safe
"Your account has been suspended. Click to verify. Hello Jessica White, please confirm immediately. receipt payment details limited time",http://secure-payments.verify-now.xyz/billing,phishing
"Dear John Johnson, Security tip: review your login activity in the dashboard. respond security tip meeting",https://www.example.com/news,safe
Limited time offer! Update your account to claim reward. Hello David Taylor: please secure your account now. action required password reset new device verify identity,http://helpdesk.rapid-reward.club/verify,phishing
"Hello David Martin, Hi David Martin, here are your recent updates. updates statement settings",https://newsletter.example.org/invoices,safe
"Hello Sophia White, Hi Sophia White, here are your recent updates. respond request",https://cloud-service.net/invoices,safe
"Hi John Anderson, Security tip: review your login activity in the dashboard. statement settings reminder information",https://cloud-service.net/calendar,safe
"Hi Jessica Harris, Account notice: changes to your settings were successful. reminder dashboard information request",https://newsletter.example.org/support,safe
"We detected unusual activity. Confirm your identity immediately. Hi David Johnson, please verify today. download redirect secure update",http://secure-payments.net/download/secure-update,phishing
"Hi Emily Thomas, Account notice: changes to your settings were successful. preferences updates",https://secure-mail.example/calendar,safe
"Hi Chris Harris, Meeting reminder: Tomorrow at 14:45. request respond",https://www.account-portal.com/help/article,safe
"Hello Sophia Anderson, Security tip: review your login activity in the dashboard. respond updates request meeting",https://www.cloud-service.net/help/article,safe
Security alert: your password may have been compromised. Account team: David White — please verify now. verify password reset sign-in,https://support.secure-payments.net/ticket,phishing
We noticed a sign-in attempt from a new device. Verify now. Account team: Daniel Smith — please secure your account now. new device payment details unusual activity,https://support-center.icu/redirect?to=/security,phishing
"Dear Daniel Taylor, Reminder: your appointment is scheduled for 12 Mar. meeting dashboard statement",https://cloud-service.net/calendar,safe
"Hi Jessica Harris, Thank you for your subscription. You can manage preferences anytime. settings preferences",https://company.com/dashboard,safe
"Hello Emily Taylor, Reminder: your appointment is scheduled for 25 Jul. settings dashboard",https://www.company.com/news,safe
"Dear John White, Reminder: your appointment is scheduled for 6 Jun. settings statement request reminder",https://www.example.com/help/article,safe
"Hi John Anderson, Hi John Anderson, here are your recent updates. dashboard notification preferences statement",https://newsletter.example.org/dashboard,safe
"Dear Michael Brown, Reminder: your appointment is scheduled for 23 Mar. appointment dashboard notification",https://company.com/calendar,safe
"Hi John Harris, Thank you for your subscription. You can manage preferences anytime. security tip dashboard request",https://www.cloud-service.net/news,safe
"Dear Michael Anderson, Thank you for your subscription. You can manage preferences anytime. meeting dashboard",https://www.service-portal.org/help/article,safe
"Dear David Thomas, Meeting reminder: Tomorrow at 18:00. updates meeting request",https://newsletter.example.org/invoices,safe
"Hi John Harris, Meeting reminder: Tomorrow at 15:30. subscription statement reminder",https://cloud-service.net/support,safe
Urgent: verify your login to prevent account lock. Hi Chris White — please verify now. account account update verify identity,https://support-center.icu/verify-account,phishing
"Dear Daniel Harris, Account notice: changes to your settings were successful. meeting notification updates request",https://www.newsletter.example.org/help/article,safe
"Hi Maria Smith, Security tip: review your login activity in the dashboard. request appointment",https://example.com/dashboard,safe
We detected unusual activity. Confirm your identity immediately. Dear David Harris: please confirm within 24 hours. account locked verify identity limited time new device,http://secure-login.trusted-notice.co/login,phishing
"Hi Jessica Harris, Your statement is available in your dashboard. appointment preferences request",https://www.example.com/news,safe
"Dear Sarah Brown, Meeting reminder: Tomorrow at 9:45. statement preferences meeting request",https://example.com/support,safe
"Dear Chris White, We received your request and will respond within 2 hours. reminder login activity updates",https://newsletter.example.org/calendar,safe
"Hello Sarah Jackson, Account notice: changes to your settings were successful. security tip reminder statement",https://www.service-portal.org/account,safe
"Dear Daniel Brown, Reminder: your appointment is scheduled for 2 Feb. statement reminder subscription appointment",https://www.secure-mail.example/news,safe
"Hello Sophia Anderson, Hi Sophia Anderson, here are your recent updates. meeting respond information appointment",https://company.com/calendar,safe
We noticed a sign-in attempt from a new device. Verify now. Hello Daniel Jackson: please secure your account now. confirm review invoice,https://secure-payments.net/payment-confirm,phishing
"Dear Emily Smith, Security tip: review your login activity in the dashboard. preferences appointment",https://newsletter.example.org/support,safe
We noticed a sign-in attempt from a new device. Verify now. Dear Chris Thomas: please secure your account within 24 hours. payment unusual activity invoice,https://billing-confirmation.com/verify-account,phishing
"Hello Sophia Brown, Hi Sophia Brown, here are your recent updates. dashboard appointment statement",https://www.cloud-service.net/account,safe
"Hi Daniel Smith, Reminder: your appointment is scheduled for 20 Feb. dashboard settings updates notification",https://secure-mail.example/support,safe
"Dear Emily Brown, Meeting reminder: Tomorrow at 10:15. reminder information updates security tip",https://www.company.com/help/article,safe
"Security alert: your password may have been compromised. Hi David Taylor, please verify immediately. account verify identity unusual activity unusual activity",https://rapid-reward.club/reset-password,phishing
"Dear David Anderson, Hi David Anderson, here are your recent updates. appointment request dashboard settings",https://www.account-portal.com/account,safe
"Dear Emily Brown, Reminder: your appointment is scheduled for 4 Nov. respond information settings",https://www.secure-mail.example/account,safe
Action required: confirm your billing information. Account team: Maria Taylor: please secure your account ASAP. login immediately credentials suspended,https://secure-payments.net/invoice/confirm,phishing
"Dear Jessica Taylor, Your statement is available in your dashboard. information subscription login activity settings",https://www.secure-mail.example/account,safe
Your account has been suspended. Click to verify. Account team: Chris Harris: please secure your account now. confirm customer service ticket,http://secure-payments.login-security.com/billing,phishing
"Hi Daniel Harris, Reminder: your appointment is scheduled for 14 Jan. security tip login activity",https://www.example.com/account,safe
"Limited time offer! Update your account to claim reward. Hi Chris Johnson, please confirm immediately. reward login credentials sign-in",https://account-alerts.top/invoice/confirm,phishing
"Hello Chris Thomas, Hi Chris Thomas, here are your recent updates. dashboard information",https://cloud-service.net/support,safe
"Hello Chris Taylor, We received your request and will respond within 2 hours. updates preferences",https://example.com/invoices,safe
"Hi John Martin, Security tip: review your login activity in the dashboard. notification appointment subscription reminder",https://newsletter.example.org/calendar,safe
"Hi Maria Martin, Your statement is available in your dashboard. login activity preferences reminder updates",https://company.com/calendar,safe
"Hi Jessica Thomas, Meeting reminder: Tomorrow at 9:45. settings appointment meeting",https://www.example.com/news,safe
"Dear Michael White, Meeting reminder: Tomorrow at 11:00. login activity reminder request dashboard",https://www.example.com/help/article,safe
"Hi John Johnson, We received your request and will respond within 3 hours. appointment settings request",https://www.newsletter.example.org/news,safe
"Hi Sophia Smith, Thank you for your subscription. You can manage preferences anytime. meeting subscription preferences notification",https://www.newsletter.example.org/help/article,safe
"Dear Daniel Anderson, Thank you for your subscription. You can manage preferences anytime. statement dashboard",https://www.example.com/news,safe
"Hi Jessica Harris, We received your request and will respond within 3 hours. information settings dashboard",https://service-portal.org/invoices,safe
"Hi Emily Taylor, Meeting reminder: Tomorrow at 13:15. respond login activity",https://www.secure-mail.example/news,safe
"Dear Emily Jackson, Your statement is available in your dashboard. security tip respond appointment notification",https://example.com/dashboard,safe
"Hi John Taylor, Your statement is available in your dashboard. respond preferences",https://company.com/invoices,safe
We noticed a sign-in attempt from a new device. Verify now. Hi Sarah White — please secure your account within 24 hours. secure update download claim redirect suspended,https://secure-verify.org/verify-account,phishing
"Hello Sarah Thomas, Security tip: review your login activity in the dashboard. appointment notification",https://newsletter.example.org/support,safe
"Hello Jessica Martin, Thank you for your subscription. You can manage preferences anytime. information settings updates meeting",https://newsletter.example.org/calendar,safe
"Hi Chris Taylor, Security tip: review your login activity in the dashboard. meeting information",https://www.account-portal.com/help/article,safe
"Hi Daniel Johnson, Hi Daniel Johnson, here are your recent updates. login activity notification subscription statement",https://www.account-portal.com/help/article,safe
"Hi Sophia Thomas, Account notice: changes to your settings were successful. respond meeting appointment",https://company.com/dashboard,safe
"Dear Michael Taylor, Your statement is available in your dashboard. login activity meeting",https://company.com/invoices,safe
We noticed a sign-in attempt from a new device. Verify now. Account team: David Harris: please verify within 24 hours. suspended ticket compromised support confirm customer service,https://verify-now.xyz/verify-account,phishing
Security alert: your password may have been compromised. Dear Sophia Smith: please verify within 24 hours. secure update redirect unusual activity download,https://support.secure-verify.org/ticket,phishing
"Hello Jessica Harris, Thank you for your subscription. You can manage preferences anytime. statement information",https://www.service-portal.org/account,safe
"Dear Daniel Johnson, Your statement is available in your dashboard. respond login activity reminder",https://www.secure-mail.example/account,safe
"Hello Emily Thomas, Your statement is available in your dashboard. dashboard respond",https://www.cloud-service.net/account,safe
"Hi John Jackson, Security tip: review your login activity in the dashboard. statement request",https://www.newsletter.example.org/news,safe
Limited time offer! Update your account to claim reward. Account team: Sarah Thomas — please update ASAP. claim download redirect,https://login-security.com/redirect?to=/security,phishing
"Hi Jessica Jackson, Account notice: changes to your settings were successful. security tip reminder appointment",https://account-portal.com/dashboard,safe
"Hi Jessica Smith, Account notice: changes to your settings were successful. login activity request reminder",https://account-portal.com/support,safe
"Hi Chris Martin, Account notice: changes to your settings were successful. respond updates",https://account-portal.com/calendar,safe
"Hello Sarah Brown, Thank you for your subscription. You can manage preferences anytime. request respond",https://company.com/calendar,safe
"Hi Maria Brown, Hi Maria Brown, here are your recent updates. request preferences reminder meeting",https://example.com/calendar,safe
Your invoice is ready. Review and confirm payment. Hello Emily Martin: please verify ASAP. security alert compromised locked unusual activity verify identity,http://secure-payments.account-alerts.top/billing,phishing
"Hi Sarah Thomas, Thank you for your subscription. You can manage preferences anytime. statement preferences",https://www.account-portal.com/news,safe
"Your account has been suspended. Click to verify. Hello Daniel Taylor, please update within 24 hours. claim download suspended security alert secure update",http://secure-payments.billing-confirmation.com/billing,phishing
